exponent,min_runtime_new,min_runtime_old
9376,0.00027794900233857334,0.007317918993066996
9377,0.00026792999415192753,0.009321449004346505
9378,0.00027412000054027885,0.009486238996032625
9379,0.0002846799907274544,0.014240948992664926
9380,0.0002672400005394593,0.017665377992670983
9381,0.0002689600078156218,0.015876759003731422
9382,0.00029449099383782595,0.01036877000296954
9383,0.00015488000644836575,0.00867391900101211
9384,0.0002665790088940412,0.010983849002514035
9385,0.0002671900001587346,0.008809350008959882
9386,0.00026537998928688467,0.008532409003237262
9387,0.00022590000298805535,0.005622749988106079
9388,0.000152729990077205,0.007698309011175297
9389,0.000255709994235076,0.009085539990337566
9390,0.0002962989965453744,0.009957618996850215
9391,0.00027285999385640025,0.009858479999820702
9392,0.0002652709954418242,0.009637420007493347
9393,0.00029070999880786985,0.00972641000407748
9394,0.00031517900060862303,0.009946460006176494
9395,0.00029394000011961907,0.012022719005472027
9396,0.00029402000654954463,0.008121129998471588
9397,0.0003123299975413829,0.009618699012207799
9398,0.00026795899611897767,0.009618199008400552
9399,0.0002608799986774102,0.010117269994225353
9400,0.00029170000925660133,0.009269219997804612
9401,0.0002875809877878055,0.008858828994561918
9402,0.00026579000405035913,0.008329019998200238
9403,0.00027721999504137784,0.009857019991613925
9404,0.0002667799999471754,0.009720549001940526
9405,0.00026942999102175236,0.009745728995767422
9406,0.0001529300061520189,0.007248280002386309
9407,0.00027326900453772396,0.0102543590037385
9408,0.00027142999169882387,0.00887484900886193
9409,0.00023827000404708087,0.01002845999028068
9410,0.00028279999969527125,0.009917368995957077
9411,0.0002729900006670505,0.010133468997082673
9412,0.0002729700063355267,0.009889770008157939
9413,0.00028967899561394006,0.00892439900781028
9414,0.0002635400014696643,0.006697930002701469
9415,0.00027581999893300235,0.010234690009383485
9416,0.0003026999911526218,0.008728009008336812
9417,0.0002706399973249063,0.008039289008593187
9418,0.00015400000847876072,0.006080020000808872
9419,0.00029875998734496534,0.008618099993327633
9420,0.00028193999605719,0.009101629999349825
9421,0.00021992999245412648,0.008672868993016891
9422,0.00027609900280367583,0.009695968998130411
9423,0.000301949999993667,0.008585818999563344
9424,0.0002151100052287802,0.008184488993720151
9425,0.0002413100010016933,0.007924309000372887
9426,0.0002840000088326633,0.00880103898816742
9427,0.00027828000020235777,0.009819029000937007
9428,0.00026756100123748183,0.008770098997047171
9429,0.000228470002184622,0.007882138990680687
9430,0.0002657110017025843,0.00907862999883946
9431,0.0002985809987876564,0.00929539899516385
9432,0.0002935399970738217,0.009421548995305784
9433,0.0003028399951290339,0.008234719003667124
9434,0.00023998999677132815,0.009057369999936782
9435,0.00027753000904340297,0.008463869002298452
9436,0.0002726500097196549,0.008179130003554747
9437,0.0002712800051085651,0.008116299999528565
9438,0.00024372999905608594,0.010045000002719462
9439,0.00028766899777110666,0.00945060899539385
9440,0.00027301999216433614,0.008079969004029408
9441,0.00029698100115638226,0.010086440001032315
9442,0.00029460000223480165,0.00942996000230778
9443,0.00030136900022625923,0.010357450009905733
9444,0.0002942100109066814,0.008548729005269706
9445,0.00029668900242540985,0.010180748999118805
9446,0.00030687999969813973,0.009504439003649168
9447,0.0002789599966490641,0.007459369997377507
9448,0.00015580000763293356,0.007146258998545818
9449,0.00025198000366799533,0.006656408993876539
9450,0.00027381999825593084,0.008037528998102061
9451,0.0002769899874692783,0.008351469004992396
9452,0.0002797210036078468,0.009537289995932952
9453,0.0003014109970536083,0.009339159005321562
9454,0.0002938700054073706,0.009707580000394955
9455,0.0002957600081572309,0.005756399987149052
9456,0.000152449996676296,0.005715840001357719
9457,0.00015369000902865082,0.005769348994363099
9458,0.00024322999524883926,0.006152449001092464
9459,0.00015932999667711556,0.0057968990004155785
9460,0.00015463100862689316,0.0057500399998389184
9461,0.00015419100236613303,0.005723440001020208
9462,0.0001558399962959811,0.005766828995547257
9463,0.00015704000543337315,0.0057657790021039546
9464,0.00015377000090666115,0.005712689002393745
9465,0.00015710899606347084,0.0055921000021044165
9466,0.0001552399917272851,0.005724778995499946
9467,0.00015716000052634627,0.005739020009059459
9468,0.00015721999807283282,0.005811139999423176
9469,0.00015937999705784023,0.005717948995879851
9470,0.00015684000391047448,0.005643338998197578
9471,0.0001581999968038872,0.005687958997441456
9472,0.00015167899255175143,0.005685438998625614
9473,0.00015218999760691077,0.00567341000714805
9474,0.00015328999143093824,0.005996560008497909
9475,0.00015517999418079853,0.005844080005772412
9476,0.0001514899922767654,0.005734129998018034
9477,0.00015524000627920032,0.0056968889985000715
9478,0.00015346000145655125,0.005687128999852575
9479,0.00015471001097466797,0.00569356900814455
9480,0.00015388999599963427,0.005797359001007862
9481,0.00015530000382568687,0.005953410000074655
9482,0.00015762000111863017,0.0060352400032570586
9483,0.00015755000640638173,0.006089740010793321
9484,0.00015561000327579677,0.005873429996427149
9485,0.00015632000577170402,0.006409829991753213
9486,0.0002996700059156865,0.006084638996981084
9487,0.00015797000378370285,0.006117810000432655
9488,0.0001711710065137595,0.006308999989414588
9489,0.0002658989978954196,0.006480349999037571
9490,0.0001756999990902841,0.005933630003710277
9491,0.00030293999589048326,0.009747389995027333
9492,0.00016993899771478027,0.005813130002934486
9493,0.00027701999351847917,0.006213000000570901
9494,0.0001985910057555884,0.005982148999464698
9495,0.00015859999984968454,0.005800719998660497
9496,0.00015514100959990174,0.005830788999446668
9497,0.00015731999883428216,0.005764189001638442
9498,0.00015488000644836575,0.005857459997059777
9499,0.00015608999819960445,0.005672699990100227
9500,0.00030048000917304307,0.009225788991898298
9501,0.00020367999968584627,0.007730168988928199
9502,0.0001614500069990754,0.008556910004699603
9503,0.00016116999904625118,0.00888501999725122
9504,0.00029725000786129385,0.01009611900371965
9505,0.0003005199978360906,0.007655699009774253
9506,0.0002822300011757761,0.007261308986926451
9507,0.0001584999990882352,0.009708628989756107
9508,0.0002794600004563108,0.008996029006084427
9509,0.00026185999740846455,0.006970660004299134
9510,0.00015654000162612647,0.006348538998281583
9511,0.0001585099962539971,0.00651977899542544
9512,0.0001569599990034476,0.006375719996867701
9513,0.0001589299936313182,0.00626945000840351
9514,0.00017019000370055437,0.00628168998809997
9515,0.00015813999925740063,0.006644389999564737
9516,0.00021766999270766973,0.007290030000149272
9517,0.0002814699982991442,0.006548549994477071
9518,0.00017209000361617655,0.006763459998182952
9519,0.00017189000209327787,0.007155519007937983
9520,0.00028037000447511673,0.009493630001088604
9521,0.00029409999842755497,0.00795143999857828
9522,0.0002828089927788824,0.007472219993360341
9523,0.0002499800029909238,0.007247419009217992
9524,0.00015592999989166856,0.006235239998204634
9525,0.00021657100296579301,0.006590460005099885
9526,0.0001598800008650869,0.006338060004054569
9527,0.0003117090091109276,0.00617266001063399
9528,0.0003382400027476251,0.006444548998842947
9529,0.0001580099924467504,0.006766049002180807
9530,0.0002084500010823831,0.006554649997269735
9531,0.0001585910067660734,0.008560138987377286
9532,0.0002965199964819476,0.006207259008078836
9533,0.00030385999707505107,0.009521179003058933
9534,0.00030189000244718045,0.010332408986869268
9535,0.00030278999474830925,0.01014369900804013
9536,0.0002966699976241216,0.010189739987254143
9537,0.00029950900352559984,0.010204838996287435
9538,0.0003015300026163459,0.0065830490057123825
9539,0.00030367998988367617,0.010312200000043958
9540,0.000302250002278015,0.010233409004285932
9541,0.00029104000714141876,0.010243999000522308
9542,0.00030096000409685075,0.005874370006495155
9543,0.00015777999942656606,0.005899409996345639
9544,0.00015577999874949455,0.005805759996292181
9545,0.0001580600073793903,0.0072681390010984614
9546,0.00024992000544443727,0.006398808996891603
9547,0.00029115000506863,0.006282179994741455
9548,0.0001567510043969378,0.006205618992680684
9549,0.00015773999621160328,0.006460140008130111
9550,0.00028219999512657523,0.007086689001880586
9551,0.00019946100655943155,0.009280439000576735
9552,0.0002608399954624474,0.009856388991465792
9553,0.00028389999351929873,0.009962779004126787
9554,0.0002830400044331327,0.00940035900566727
9555,0.00028975999157410115,0.009972619998734444
9556,0.00028789999487344176,0.009538589001749642
9557,0.000299129998893477,0.007499608997022733
9558,0.0003012789966305718,0.009575179006787948
9559,0.00016824000340420753,0.00604774898965843
9560,0.00015580999024678022,0.0066996100067626685
9561,0.0001800500031094998,0.006652569005382247
9562,0.00016700000560376793,0.007537778990808874
9563,0.00031585000397171825,0.006782309006666765
9564,0.00019210099708288908,0.010482459998456761
9565,0.00026989998877979815,0.009957168993423693
9566,0.00030462999711744487,0.009245818990166299
9567,0.00026310999237466604,0.009553279989631847
9568,0.00028672000917140394,0.008468669999274425
9569,0.00028183999529574066,0.010372559001552872
9570,0.0002780809882096946,0.010050868993857875
9571,0.00028464000206440687,0.009754818995133974
9572,0.0002873699995689094,0.009401920004165731
9573,0.00028398100403137505,0.0069019799993839115
9574,0.00021594000281766057,0.007849870002246462
9575,0.00028379001014400274,0.009092259002500214
9576,0.0002754599991021678,0.010442968996358104
9577,0.00015926000196486712,0.007319319993257523
9578,0.0002789599966490641,0.007449850003467873
9579,0.0001619500108063221,0.007872050002333708
9580,0.0003096699947491288,0.006294948994764127
9581,0.00017685000784695148,0.007271480004419573
9582,0.00015958899166435003,0.006904260008013807
9583,0.0002813400060404092,0.009827599002164789
9584,0.000282260007224977,0.008182569989003241
9585,0.00028998000198043883,0.010026559990365058
9586,0.00015970099775586277,0.010628460004227236
9587,0.0002523800067137927,0.00981632000184618
9588,0.0002908099995693192,0.009262888997909613
9589,0.0002849400043487549,0.009775630009244196
9590,0.0003070999955525622,0.00985169899649918
9591,0.00029491000168491155,0.01027445899671875
9592,0.0002786999975796789,0.00767394999274984
9593,0.00029242999153211713,0.008099790007690899
9594,0.00031149000278674066,0.011140269998577423
9595,0.0003302100085420534,0.009857048993580975
9596,0.00017770899285096675,0.010608329001115635
9597,0.00027827100711874664,0.010149529000045732
9598,0.00030267999682109803,0.00928892899537459
9599,0.00030083001183811575,0.010349299001973122
9600,0.00025703999563120306,0.010121480008820072
9601,0.0002656400029081851,0.007643919001566246
9602,0.00029778899624943733,0.006186218990478665
9603,0.0001682699949014932,0.0066284700005780905
9604,0.00017350100097246468,0.007030799999483861
9605,0.00016095099272206426,0.006201500000315718
9606,0.0001677699910942465,0.0061696790071437135
9607,0.00017752000712789595,0.00646075900294818
9608,0.00016180900274775922,0.005929418999585323
9609,0.00016357999993488193,0.007264529995154589
9610,0.00017637999553699046,0.008732839996810071
9611,0.0002846799907274544,0.006629658993915655
9612,0.00024204001238103956,0.006161579003673978
9613,0.00018588999228086323,0.005928200000198558
9614,0.00016432000847999007,0.006030569988070056
9615,0.0001662499998928979,0.005978239991236478
9616,0.00017549000040162355,0.006177989998832345
9617,0.00017744900833349675,0.005896498987567611
9618,0.00016008999955374748,0.006045789006748237
9619,0.00016247000894509256,0.006334600009722635
9620,0.0002675299911061302,0.006806949008023366
9621,0.00016071999561972916,0.006015060003846884
9622,0.00017061999824363738,0.0060195199912413955
9623,0.00016289899940602481,0.006109288995503448
9624,0.00015875000099185854,0.006091129995184019
9625,0.00017529999604448676,0.006129368994152173
9626,0.0001597600057721138,0.006152149988338351
9627,0.0003074200067203492,0.007739110005786642
9628,0.0002752299915300682,0.006187809995026328
9629,0.0001850200060289353,0.006518450012663379
9630,0.00030408000748138875,0.008244859986007214
9631,0.00016405001224484295,0.006223589996807277
9632,0.00015931999951135367,0.006723459009663202
9633,0.0002657200093381107,0.008474589005345479
9634,0.000179280003067106,0.007837119002942927
9635,0.0002931600029114634,0.010320268993382342
9636,0.00030947999039199203,0.008364509994862601
9637,0.00030535001133102924,0.008459418997517787
9638,0.00016029999824240804,0.0086035699932836
9639,0.0003190299903508276,0.0069830300053581595
9640,0.00028052000561729074,0.008376069003134035
9641,0.00017602999287191778,0.006021029010298662
9642,0.0002774699969450012,0.006725668994477019
9643,0.00017004000255838037,0.006658988990238868
9644,0.00016218899691011757,0.007382099007372744
9645,0.00031279100221581757,0.009791599004529417
9646,0.00015924900071695447,0.006921020001755096
9647,0.0003117099986411631,0.007324490012251772
9648,0.0002605799963930622,0.006109490001108497
9649,0.0001583700068295002,0.006573948994628154
9650,0.00018200998601969332,0.006192720000399277
9651,0.0001709200005279854,0.006107659995905124
9652,0.00019547999545466155,0.006209088998730294
9653,0.000308340007904917,0.0073188999958802015
9654,0.0003069399972446263,0.009344199002953246
9655,0.00016350999067071825,0.006093699994380586
9656,0.00016265000158455223,0.006020999004249461
9657,0.0001632899948162958,0.005900828997255303
9658,0.00015993999841157347,0.006067879992770031
9659,0.00016106000111903995,0.0059945790126221254
9660,0.00016100100765470415,0.006313990001217462
9661,0.00016266001330222934,0.005948189995251596
9662,0.00016354999388568103,0.005974219995550811
9663,0.00016460000188089907,0.006010369994328357
9664,0.00015975999122019857,0.005925820005359128
9665,0.00015967999934218824,0.005922009004279971
9666,0.00016438000602647662,0.0058638589980546385
9667,0.00016239999968092889,0.007275119991390966
9668,0.00021310998999979347,0.00747857999522239
9669,0.0001628700119908899,0.0066765000083250925
